SAMPLE_ID,individual,chromosome,start_pos,end_pos,Prediction,Population,Lat,Lon,Country,Continent,Admixture3,Admixture1,Admixture6,Admixture8,Admixture2,Admixture5,Admixture7,Admixture4,Admixture9
HGDP00890,532,2,103176411,153872845,UK_2,Orcadian,53.51040334737807,6.07418257002081,Netherlands,Europe,0.109866,0.146246,1e-05,0.214153,0.018249,1e-05,0.018747,0.455345,0.037374
HGDP00890,532,2,153881453,205974111,Dane_3,Orcadian,53.51040334737807,6.07418257002081,Netherlands,Europe,0.156725,0.183127,1e-05,0.159937,0.067464,0.004453,1e-05,0.428264,1e-05
HGDP00890,532,3,3846526,46150400,Russians_4,Orcadian,55.190481675835315,21.268448927503467,Lithuania,Europe,1e-05,0.244177,1e-05,0.238665,0.138493,0.004043,1e-05,0.349404,0.025187
HGDP00890,532,3,46310921,169212367,Bulgaria_2,Orcadian,42.88248393981243,25.445623898785083,Bulgaria,Europe,0.0258485,0.325801,0.001341,0.155857,0.0579994999999999,0.044691,0.0358114999999999,0.352641,1e-05
HGDP00890,532,4,18473310,122659704,Dane_3,Orcadian,55.0264975296642,9.27116369631908,Denmark,Europe,1e-05,0.416238,0.053473,0.131256,0.053232,0.013775,1e-05,0.331995,1e-05
HGDP00890,532,4,122744067,185788762,Tatars_4,Orcadian,48.5161360568742,46.4364764036386,Russian Federation,Europe,0.182949,0.302143,1e-05,0.258417,1e-05,0.016387,1e-05,0.240066,1e-05
HGDP00890,532,5,123302367,175059713,Puerto_Rico_3,Orcadian,18.228034979723915,-65.59100379094295,Puerto Rico,North America,1e-05,0.279143,1e-05,0.190854,0.032739,0.06582,0.093913,0.337501,1e-05
HGDP00890,532,6,42659979,115932103,Russians_2,Orcadian,56.78387278912294,21.090423618257972,Latvia,Europe,0.050401,0.085193,1e-05,0.166949,0.044604,0.10978,1e-05,0.523325,0.019728
HGDP00890,532,7,3609712,67567429,German_3,Orcadian,51.5731260253606,10.6671080075385,Germany,Europe,1e-05,0.311132,0.011737,0.170291,0.079278,0.019415,0.05065,0.357477,1e-05
HGDP00890,532,7,67590850,146984783,Italian_4,Orcadian,40.4797714157679,16.2077177206233,Italy,Europe,0.086542,0.132871,1e-05,0.306053,0.051038,1e-05,1e-05,0.423456,1e-05
HGDP00890,532,8,29802727,98945834,Tunisia_4,Orcadian,36.84498647719421,21.67002648284361,Greece,Europe,0.145813,0.308671,1e-05,0.202267,1e-05,0.150206,1e-05,0.193002,1e-05
HGDP00890,532,9,1355061,75201354,Bulgaria_2,Orcadian,42.6074984651156,25.3601136273495,Bulgaria,Europe,1e-05,0.349851,1e-05,0.27022,0.008556,1e-05,0.072753,0.246302,0.052287
HGDP00890,532,9,75206337,120088933,Tajikistan_1,Orcadian,39.489078879239,56.191156259404,Turkmenistan,Asia,0.043773,0.370585,1e-05,0.122811,1e-05,1e-05,1e-05,0.462781,1e-05
HGDP00891,533,1,1061166,50722989,UK_3,Orcadian,50.8248524360478,-2.89519685531203,United Kingdom,Europe,0.101898,0.261038,1e-05,0.066633,1.8e-05,0.079904,0.078702,0.371981,0.039818
HGDP00891,533,1,50757885,100050789,Finnish_2,Orcadian,61.5119399399586,27.1800519979971,Finland,Europe,0.110877,0.209682,1e-05,0.193482,1.8e-05,1e-05,0.029731,0.430921,0.025269
HGDP00891,533,1,100051668,185344764,UK_2,Orcadian,52.73952016866405,1.6815307959147103,United Kingdom,Europe,0.002154,0.291791,1e-05,0.130561,0.127529,1e-05,0.063846,0.384089,1e-05
HGDP00891,533,1,185410975,230894365,Bulgaria_2,Orcadian,42.2484592116078,22.9765894087525,Bulgaria,Europe,0.085683,0.182399,1e-05,0.349032,1e-05,0.043588,1e-05,0.339258,1e-05
HGDP00891,533,2,12589208,50975185,Ingush_3,Orcadian,41.6466484408913,42.0236796781967,Georgia,Asia,1e-05,0.417994,2.3e-05,0.287661,0.039998,1e-05,0.101338,0.152955,1e-05
HGDP00891,533,2,50976485,103123301,Tatars_3,Orcadian,55.4488528348915,47.6487551613175,Russian Federation,Europe,0.06767,0.244863,0.064456,0.173935,0.027258,1e-05,0.063459,0.358339,1e-05
HGDP00891,533,2,103176411,153872845,Bulgaria_3,Orcadian,47.2342777643289,16.1558457413563,Austria,Europe,0.097539,0.322983,0.031261,0.168517,1e-05,1e-05,0.00524,0.37443,1e-05
HGDP00891,533,2,153881453,205974111,UK_2,Orcadian,52.5164232279714,-0.707486126426547,United Kingdom,Europe,0.009448,0.222677,0.008034,0.30372,0.113747,1e-05,1e-05,0.342344,1e-05
HGDP00891,533,3,3846526,46150400,Iberian_4,Orcadian,37.11838064223437,7.330384962603971,Algeria,Africa,1e-05,0.265825,1e-05,0.168269,0.035886,1e-05,0.097199,0.416519,0.016272
HGDP00891,533,3,46310921,169212367,Altaians_4,Orcadian,48.141372266583,72.7972471691754,Kazakhstan,Asia,1e-05,0.3209685,0.023144,0.2187095,1e-05,0.077515,1e-05,0.3596235,1e-05
HGDP00891,533,4,18473310,185788762,Tajikistan_4,Orcadian,34.6355122584825,69.8454080566946,Afghanistan,Asia,0.1896614999999999,0.0883865,0.006713,0.1966165,1.15e-05,0.0333235,0.0635715,0.410613,0.0111025
HGDP00891,533,5,123302367,175059713,Tatars_3,Orcadian,53.9093403658132,43.1107759892223,Russian Federation,Europe,0.014788,0.394596,0.018276,0.054449,0.047891,0.036082,0.131725,0.288905,0.013288
HGDP00891,533,6,42659979,115932103,Tajikistan_1,Orcadian,41.6128661527077,57.0476801063021,Uzbekistan,Asia,0.118118,0.074324,0.023597,0.194271,0.092351,1e-05,0.037594,0.441023,0.018712
HGDP00891,533,7,3609712,67567429,Tajikistan_3,Orcadian,43.7984151141829,59.4367736892735,Uzbekistan,Asia,0.064264,0.250644,0.093604,0.210597,0.067687,0.001757,0.032707,0.278731,1e-05
HGDP00891,533,7,67590850,146984783,Bulgaria_3,Orcadian,46.5614264249359,12.5280993417298,Italy,Europe,0.059068,0.242509,0.052539,0.203813,0.042035,1e-05,0.112115,0.278049,0.009863
HGDP00891,533,8,29802727,98945834,Bulgaria_2,Orcadian,42.7170130890451,25.8369450794782,Bulgaria,Europe,0.128809,0.157133,1e-05,0.061201,0.023251,0.114534,1e-05,0.515041,1e-05
HGDP00891,533,9,1355061,75201354,Romania_1,Orcadian,43.1317570289939,19.6166356846025,Montenegro,Europe,0.032173,0.136546,1e-05,0.134565,0.108475,0.000278,0.050257,0.519772,0.017923
HGDP00891,533,9,75206337,120088933,Bermudian_1,Orcadian,46.61829173439477,-53.521456264853,Canada,North America,0.145491,0.245212,1e-05,0.110707,0.019271,0.017738,0.059309,0.402253,1e-05
HGDP00892,534,1,1061166,50722989,German_3,Orcadian,51.3376062609416,7.30320170423558,Germany,Europe,0.14708,0.351302,1e-05,0.042418,0.023596,0.001697,0.114668,0.319219,1e-05
HGDP00892,534,1,50757885,100050789,Puerto_Rico_3,Orcadian,18.228034979723915,-65.59100379094295,Puerto Rico,North America,0.098837,0.350247,1e-05,0.176016,0.123189,0.011485,0.006153,0.234054,1e-05
HGDP00892,534,1,100051668,185344764,UK_3,Orcadian,51.5499325846595,-0.321263800432056,United Kingdom,Europe,1e-05,0.39301,1e-05,0.263954,1e-05,0.068213,1e-05,0.274773,1e-05
HGDP00892,534,1,185410975,230894365,UK_2,Orcadian,51.9623794659954,6.2822066728515,Netherlands,Europe,0.129719,0.100112,0.004716,0.184767,0.130542,1e-05,0.036558,0.413567,1e-05
HGDP00892,534,2,12589208,50975185,Bermudian_1,Orcadian,46.61829173439477,-53.521456264853,Canada,North America,1e-05,0.32776,0.041884,0.211525,1e-05,1e-05,0.025946,0.309606,0.083249
HGDP00892,534,2,50976485,103123301,German_3,Orcadian,50.5942945560324,6.5531633859442,Germany,Europe,0.099902,0.107743,0.039844,0.14604,0.047105,1e-05,1e-05,0.559336,1e-05
HGDP00892,534,2,103176411,153872845,Russians_4,Orcadian,57.411870632549935,21.581866489353672,Latvia,Europe,0.02593,0.159346,1e-05,0.234548,0.0774,1e-05,1e-05,0.47468,0.028067
HGDP00892,534,2,153881453,205974111,German_3,Orcadian,50.7957943092728,3.62770548790749,Belgium,Europe,0.025153,0.243946,0.017871,0.186473,1e-05,0.067207,1e-05,0.459321,1e-05
HGDP00892,534,3,3846526,46150400,UK_2,Orcadian,52.73952016866405,1.6815307959147103,United Kingdom,Europe,0.023799,0.231162,1e-05,0.324411,1e-05,1e-05,0.012862,0.407725,1e-05
HGDP00892,534,3,46310921,112066141,German_3,Orcadian,47.3791641679761,13.3858771993543,Austria,Europe,1e-05,0.284359,1e-05,0.15909,0.110771,0.093825,1e-05,0.351914,1e-05
HGDP00892,534,3,112072833,169212367,Bulgaria_2,Orcadian,44.4457846705703,20.4128178054696,Serbia,Europe,1e-05,0.218219,1e-05,0.286148,0.058291,0.00289,0.087191,0.347232,1e-05
HGDP00892,534,4,18473310,122659704,Russians_2,Orcadian,60.720169989659524,21.322244093519316,Finland,Europe,0.233983,0.174741,0.03315,0.127914,0.004451,1e-05,1e-05,0.425731,1e-05
HGDP00892,534,4,122744067,185788762,Chechens_2,Orcadian,43.1144192779159,44.7251385406307,Russian Federation,Europe,1e-05,0.194259,1e-05,0.123571,1e-05,0.001384,0.187934,0.492812,1e-05
HGDP00892,534,5,123302367,175059713,Puerto_Rico_3,Orcadian,18.228034979723915,-65.59100379094295,Puerto Rico,North America,1e-05,0.097882,0.003109,0.124781,0.16617,0.075481,0.009224,0.517848,0.005496
HGDP00892,534,6,42659979,115932103,Bulgaria_2,Orcadian,45.03477081967489,33.54692426934946,Ukraine,Europe,0.073774,0.238192,0.009432,0.222457,1e-05,0.018294,0.090803,0.347027,1e-05
HGDP00892,534,7,3609712,146984783,Altaians_4,Orcadian,48.3902801159494,84.0480602977854,Kazakhstan,Asia,0.0383255,0.3838515,0.036002,0.1575435,0.0580215,1e-05,0.032982,0.293254,1e-05
HGDP00892,534,8,29802727,98945834,German_3,Orcadian,47.1495276197982,10.3027498719255,Austria,Europe,0.131852,0.064557,1e-05,0.2,1e-05,0.058123,1e-05,0.545429,1e-05
HGDP00892,534,9,1355061,75201354,German_3,Orcadian,52.2015963326923,6.90221509029129,Netherlands,Europe,1e-05,0.236725,1e-05,0.175762,0.073378,0.002152,1e-05,0.511943,1e-05
HGDP00892,534,9,75206337,120088933,Tatars_1,Orcadian,56.7319056115931,43.7792289297994,Russian Federation,Europe,0.111765,0.253972,1e-05,0.160017,0.025523,0.026383,0.061146,0.361176,1e-05
HGDP00893,535,1,1061166,50722989,Russians_2,Orcadian,60.39192129174154,22.290763787533592,Finland,Europe,0.146399,0.359341,1e-05,0.238157,0.023145,0.052606,1.7e-05,0.180316,1e-05
HGDP00893,535,1,50757885,100050789,Iberian_2,Orcadian,41.6377974229555,2.19879419491168,Spain,Europe,0.019509,0.21135,1e-05,0.147456,0.079586,0.061797,0.010251,0.470031,1e-05
HGDP00893,535,1,100051668,185344764,Bulgaria_2,Orcadian,42.6795453858532,27.3583384145875,Bulgaria,Europe,1e-05,0.254524,1e-05,0.323792,0.03785,0.025755,1e-05,0.358038,1e-05
HGDP00893,535,1,185410975,230894365,Tatars_3,Orcadian,53.5086707964684,43.5394394548443,Russian Federation,Europe,1e-05,0.254287,0.032009,0.263134,0.049404,0.020421,0.011989,0.368735,1e-05
HGDP00893,535,2,12589208,153872845,Tajikistan_4,Orcadian,36.9571726746757,68.3871496153482,Tajikistan,Asia,0.0531566666666666,0.1422386666666666,0.0069166666666666,0.2227856666666666,0.04768,0.0108663333333333,0.0461866666666666,0.4429146666666667,0.0272546666666666
HGDP00893,535,2,153881453,205974111,Greek_3,Orcadian,40.16886627863981,18.48024702319543,Italy,Europe,0.015874,0.482877,1e-05,0.187544,0.038777,1e-05,1e-05,0.263789,0.01111
HGDP00893,535,3,3846526,46150400,Bermudian_1,Orcadian,45.265247707696645,-61.03988623721381,Canada,North America,0.091045,0.288767,0.010879,0.182416,0.042394,0.085659,1e-05,0.298819,1e-05
HGDP00893,535,3,46310921,112066141,Finnish_2,Orcadian,62.1004028389609,22.9777339977732,Finland,Europe,1e-05,0.178977,1e-05,0.07755,0.029158,0.006449,0.114255,0.529455,0.064135
HGDP00893,535,3,112072833,169212367,Tatars_3,Orcadian,54.4619651391517,40.1916698891964,Russian Federation,Europe,0.151887,0.385057,1e-05,0.206092,0.053335,1e-05,1e-05,0.203589,1e-05
HGDP00893,535,4,18473310,122659704,Tajikistan_1,Orcadian,42.9708634238415,57.0410951612136,Uzbekistan,Asia,0.013242,0.012203,0.035119,0.278031,0.115615,0.112759,1e-05,0.433011,1e-05
HGDP00893,535,4,122744067,185788762,German_3,Orcadian,47.5294530048015,7.24851449080368,France,Europe,0.12853,0.136836,1e-05,0.215173,1e-05,0.048054,0.008587,0.462789,1e-05
HGDP00893,535,5,123302367,175059713,Puerto_Rico_3,Orcadian,18.228034979723915,-65.59100379094295,Puerto Rico,North America,1e-05,0.236792,0.003827,0.079386,0.119546,0.002631,1e-05,0.487687,0.070111
HGDP00893,535,6,42659979,115932103,Bulgaria_2,Orcadian,43.70746165625813,28.558081495891997,Romania,Europe,0.001213,0.375531,1e-05,0.284964,0.081026,1e-05,1e-05,0.257226,1e-05
HGDP00893,535,7,3609712,67567429,Bulgaria_2,Orcadian,43.70746165625813,28.558081495891997,Romania,Europe,1e-05,0.321146,1e-05,0.311277,0.085614,1e-05,0.039634,0.242289,1e-05
HGDP00893,535,7,67590850,146984783,Bulgaria_2,Orcadian,41.4969874667637,22.0066487238856,North Macedonia,Europe,0.074264,0.334156,1e-05,0.169128,1e-05,1e-05,0.100182,0.32223,1e-05
HGDP00893,535,8,29802727,98945834,Bulgaria_3,Orcadian,44.2011765551238,17.9706296492519,Bosnia and Herzegovina,Europe,0.076874,0.321537,1e-05,0.258034,0.00493,0.039652,0.02416,0.274794,1e-05
HGDP00893,535,9,1355061,75201354,Romania_2,Orcadian,43.4381533078295,24.846528666117,Bulgaria,Europe,0.101604,0.131749,0.032208,0.199786,0.081297,0.041449,0.027948,0.374286,0.009672
HGDP00893,535,9,75206337,120088933,Bermudian_1,Orcadian,45.265247707696645,-61.03988623721381,Canada,North America,0.023806,0.26012,1e-05,0.130411,0.032697,0.011222,1e-05,0.465043,0.076682
HGDP00894,536,1,1061166,50722989,German_3,Orcadian,47.6816195928856,8.03990042695674,Germany,Europe,0.041235,0.356346,0.003838,0.08555,1.5e-05,0.054608,0.115273,0.343124,1e-05
HGDP00894,536,1,50757885,100050789,Bermudian_1,Orcadian,45.265247707696645,-61.03988623721381,Canada,North America,0.144732,0.267984,1e-05,0.252638,0.023983,0.055513,1e-05,0.225098,0.030033
HGDP00894,536,1,100051668,185344764,German_3,Orcadian,51.2808688053621,7.23733555214228,Germany,Europe,0.079158,0.248195,1e-05,0.133099,0.046847,1e-05,0.088525,0.404145,1e-05
HGDP00894,536,1,185410975,230894365,Bulgaria_2,Orcadian,41.736264146484615,32.34797936374571,Türkiye,Asia,0.155592,0.23546,1e-05,0.254966,1e-05,1e-05,0.065069,0.288873,1e-05
HGDP00894,536,2,12589208,50975185,Chechens_2,Orcadian,39.290573635407156,53.101027866432986,Turkmenistan,Asia,0.072675,0.092681,0.017995,0.304391,1e-05,1e-05,0.018675,0.493552,1e-05
HGDP00894,536,2,50976485,103123301,Bulgaria_2,Orcadian,41.17960561783656,16.785001661860548,Italy,Europe,1e-05,0.241323,0.052359,0.191009,0.041419,1e-05,0.041494,0.432366,1e-05
HGDP00894,536,2,103176411,205974111,Altaians_4,Orcadian,47.9210477552412,71.9980426577354,Kazakhstan,Asia,0.0659535,0.334661,1e-05,0.190549,0.0686239999999999,1e-05,0.0142105,0.3259725,1e-05
HGDP00894,536,3,3846526,46150400,Bulgaria_2,Orcadian,41.2738230893315,20.6729336381357,North Macedonia,Europe,0.108572,0.225613,0.097744,0.201842,0.003001,1e-05,1e-05,0.363198,1e-05
HGDP00894,536,3,46310921,112066141,Russians_4,Orcadian,54.68260569927078,18.62085859546164,Poland,Europe,0.058526,0.162955,0.036059,0.282401,1e-05,1e-05,1e-05,0.460019,1e-05
HGDP00894,536,3,112072833,169212367,Tajikistan_1,Orcadian,41.0483848534107,55.7499661194814,Turkmenistan,Asia,0.120455,0.294936,0.034255,0.275435,1e-05,0.034138,0.018732,0.222027,1e-05
HGDP00894,536,4,18473310,185788762,Tajikistan_4,Orcadian,34.8113026472058,70.0447800251463,Afghanistan,Asia,0.067961,0.1400545,0.018506,0.1726985,0.067653,0.0178625,0.072984,0.4422709999999999,1e-05
HGDP00894,536,5,123302367,175059713,German_3,Orcadian,52.1566638753038,8.88537215331628,Germany,Europe,0.022954,0.206024,0.064849,0.269298,1e-05,0.015874,0.023855,0.396409,0.000726
HGDP00894,536,6,42659979,115932103,Bulgaria_3,Orcadian,44.2100679364104,20.9444149634682,Serbia,Europe,1e-05,0.351331,1e-05,0.346776,0.096415,1e-05,0.107732,0.097705,1e-05
HGDP00894,536,7,3609712,67567429,German_3,Orcadian,49.7468877072698,3.28177912614879,France,Europe,0.059945,0.237397,1e-05,0.340769,0.107721,1e-05,1e-05,0.254128,1e-05
HGDP00894,536,7,67590850,146984783,Russians_4,Orcadian,57.0002292023545,25.617688965628,Latvia,Europe,0.039625,0.156601,0.022106,0.343329,0.125969,0.019132,0.00363,0.289599,1e-05
HGDP00894,536,8,29802727,98945834,Bermudian_1,Orcadian,46.61829173439477,-53.521456264853,Canada,North America,0.047486,0.236953,0.00228,0.142672,0.068727,1e-05,0.045974,0.455887,1e-05
HGDP00894,536,9,1355061,75201354,Bulgaria_2,Orcadian,45.7606304108278,26.5127476302588,Romania,Europe,0.042488,0.337264,1e-05,0.268343,0.054903,0.069834,1e-05,0.225149,0.001999
HGDP00894,536,9,75206337,120088933,Italian_1,Orcadian,41.5202174924271,13.5747830226198,Italy,Europe,0.135616,0.188255,0.046226,0.044139,0.119406,0.147806,1e-05,0.298803,0.019739
HGDP00895,537,1,1061166,50722989,Bulgaria_2,Orcadian,43.1333239333027,26.6415885360339,Bulgaria,Europe,0.159259,0.08296,1e-05,0.152739,0.075286,1e-05,0.04237,0.461525,0.025841
HGDP00895,537,1,50757885,100050789,Chechens_2,Orcadian,42.3257912076263,43.7423079641396,Georgia,Asia,1e-05,0.247493,1e-05,0.339278,1e-05,0.004271,0.076617,0.315437,0.016875
HGDP00895,537,1,100051668,185344764,Bulgaria_3,Orcadian,43.8768467131295,21.2627940500755,Serbia,Europe,0.031415,0.233783,1e-05,0.305133,0.071051,0.053609,1e-05,0.300484,0.004505
HGDP00895,537,1,185410975,230894365,German_3,Orcadian,52.1341463824102,13.0274067348422,Germany,Europe,0.115278,0.116783,0.045296,0.291372,1e-05,0.004309,1e-05,0.419568,0.007375
HGDP00895,537,2,12589208,50975185,Ingush_3,Orcadian,42.4897039690532,42.3789533017223,Georgia,Asia,0.111342,0.142445,1e-05,0.250392,0.028822,0.155385,1e-05,0.311584,1e-05
HGDP00895,537,2,50976485,103123301,German_3,Orcadian,49.8532507743916,12.4821553703087,Germany,Europe,0.055176,0.159168,0.085838,0.068581,0.073132,0.048544,0.017481,0.49207,1e-05
HGDP00895,537,2,103176411,153872845,Chechens_2,Orcadian,39.6990479110069,38.9434306320713,Türkiye,Asia,1e-05,0.367498,1e-05,0.325632,0.006845,1e-05,1e-05,0.299975,1e-05
HGDP00895,537,2,153881453,205974111,Puerto_Rico_3,Orcadian,18.228034979723915,-65.59100379094295,Puerto Rico,North America,0.020451,0.201863,1e-05,0.161632,0.093867,1e-05,1e-05,0.522147,1e-05
HGDP00895,537,3,3846526,46150400,Tajikistan_1,Orcadian,39.6068626778151,59.0425006996042,Turkmenistan,Asia,1e-05,0.53575,1e-05,0.193151,0.032817,1e-05,0.034589,0.203654,1e-05
HGDP00895,537,3,46310921,112066141,Bulgaria_1,Orcadian,41.3087691947905,26.502842004222,Greece,Europe,1e-05,0.269856,1e-05,0.216001,0.111378,1e-05,0.019826,0.312082,0.070828
HGDP00895,537,3,112072833,169212367,Bulgaria_2,Orcadian,41.08762156835702,31.14593387220444,Türkiye,Asia,0.096251,0.0571,0.019564,0.119522,0.117224,1e-05,0.082823,0.507497,1e-05
HGDP00895,537,4,18473310,122659704,Finnish_2,Orcadian,61.5247309014225,24.4273887966531,Finland,Europe,0.251336,0.256743,1e-05,0.19261,1e-05,1e-05,1e-05,0.299261,1e-05
HGDP00895,537,4,122744067,185788762,UK_3,Orcadian,52.5628927910109,0.88922262805973,United Kingdom,Europe,0.042737,0.38185,1e-05,0.190955,0.08661,0.019531,1e-05,0.258542,0.019754
HGDP00895,537,5,123302367,175059713,Iberian_4,Orcadian,40.12393362076202,0.10669152181986863,Spain,Europe,1e-05,0.06963,0.020657,0.233409,0.052013,1e-05,1e-05,0.566043,0.058218
HGDP00895,537,6,42659979,115932103,Tatars_1,Orcadian,57.8845417296921,36.9115499354775,Russian Federation,Europe,0.057869,0.222007,1e-05,0.345928,1e-05,0.014246,0.110682,0.247419,0.001829
HGDP00895,537,7,3609712,146984783,Tatars_2,Orcadian,52.8992700291985,53.8069947709681,Russian Federation,Europe,0.153947,0.229257,1e-05,0.275725,0.0597069999999999,0.001434,0.0667295,0.2131805,1e-05
HGDP00895,537,8,29802727,98945834,Chechens_2,Orcadian,41.9098124387108,42.4787808410947,Georgia,Asia,0.035172,0.341184,1e-05,0.226267,0.034666,1e-05,0.02914,0.333541,1e-05
HGDP00895,537,9,1355061,75201354,UK_2,Orcadian,52.73952016866405,1.6815307959147103,United Kingdom,Europe,0.077049,0.209246,0.012399,0.283042,0.001738,1e-05,0.086475,0.33003,1e-05
HGDP00895,537,9,75206337,120088933,Dane_3,Orcadian,53.09179840759775,4.705997348661185,Netherlands,Europe,0.097902,0.080929,0.018741,0.239884,0.037327,0.057188,0.102504,0.365513,1e-05
HGDP00896,538,1,1061166,50722989,Tatars_3,Orcadian,52.6649994843767,40.1828523296929,Russian Federation,Europe,1.3e-05,0.261465,1e-05,0.218413,0.115548,1.5e-05,1e-05,0.370662,0.033863
HGDP00896,538,1,50757885,185344764,Altaians_4,Orcadian,46.0282647601208,67.2809528969621,Kazakhstan,Asia,0.1390195,0.2833394999999999,1e-05,0.1606605,0.0652264999999999,1.5e-05,1e-05,0.327249,0.0244694999999999
HGDP00896,538,1,185410975,230894365,German_3,Orcadian,50.9209100729117,8.94078977689625,Germany,Europe,0.070676,0.335886,1e-05,0.062029,1e-05,1.5e-05,0.057679,0.473685,1e-05
HGDP00896,538,2,12589208,50975185,Abkhazians_0,Orcadian,36.3462781236123,45.3870292336371,"Iran, Islamic Republic of",Asia,0.006031,0.426356,0.032186,0.243802,1e-05,0.12144,1e-05,0.170156,1e-05
HGDP00896,538,2,50976485,103123301,Bermudian_1,Orcadian,46.61829173439477,-53.521456264853,Canada,North America,0.039073,0.160936,1e-05,0.128777,0.095789,0.014066,0.098674,0.462666,1e-05
HGDP00896,538,2,103176411,153872845,Russians_2,Orcadian,58.9537661810587,17.86922488777634,Sweden,Europe,1e-05,0.197572,0.003168,0.314509,0.025232,1e-05,1e-05,0.459479,1e-05
HGDP00896,538,2,153881453,205974111,Russians_1,Orcadian,57.041118069071885,16.447709588291474,Sweden,Europe,0.112106,0.137766,1e-05,0.27838,0.052899,0.011937,1e-05,0.406882,1e-05
HGDP00896,538,3,3846526,46150400,Bulgaria_2,Orcadian,43.9524274864419,24.6883021007409,Romania,Europe,0.107934,0.265178,0.014469,0.315104,0.025458,1e-05,0.072474,0.199363,1e-05
HGDP00896,538,3,46310921,112066141,Bulgaria_4,Orcadian,42.5686578438988,21.4657491446104,Unknown,Unknown,1e-05,0.451228,1e-05,0.281801,1e-05,0.117663,0.087807,0.061462,1e-05
HGDP00896,538,3,112072833,169212367,Italian_2,Orcadian,41.5932610007735,20.247519372274,Albania,Europe,0.018874,0.388938,1e-05,0.231931,0.09288,1e-05,1e-05,0.232812,0.034535
HGDP00896,538,4,18473310,122659704,Tajikistan_3,Orcadian,45.7387049367337,57.4710417177437,Kazakhstan,Asia,0.092983,0.21541,0.000558,0.147015,0.092995,0.081304,1e-05,0.349224,0.020503
HGDP00896,538,4,122744067,185788762,Romania_1,Orcadian,44.4426053871885,20.2125336873649,Serbia,Europe,0.087733,0.147123,1e-05,0.260544,1e-05,1e-05,0.005709,0.49885,1e-05
HGDP00896,538,5,123302367,175059713,UK_2,Orcadian,53.09179840759775,4.705997348661185,Netherlands,Europe,1e-05,0.154011,1e-05,0.272646,0.060912,1e-05,1e-05,0.512381,1e-05
HGDP00896,538,6,42659979,115932103,German_3,Orcadian,49.9987391048527,13.0461885498569,Czechia,Europe,0.100137,0.451628,0.033147,0.083314,1e-05,1e-05,1e-05,0.331734,1e-05
HGDP00896,538,7,3609712,67567429,Greek_3,Orcadian,38.9815679284061,21.3376513332879,Greece,Europe,0.076336,0.334975,1e-05,0.210736,0.088911,1e-05,1e-05,0.289002,1e-05
HGDP00896,538,7,67590850,146984783,German_3,Orcadian,49.9224027595665,7.64387643932274,Germany,Europe,1e-05,0.290178,1e-05,0.239268,0.11259,1e-05,0.069283,0.288642,1e-05
HGDP00896,538,8,29802727,98945834,Puerto_Rico_3,Orcadian,18.228034979723915,-65.59100379094295,Puerto Rico,North America,0.131774,0.41192,1e-05,0.255499,1e-05,0.007851,0.038121,0.154806,1e-05
HGDP00896,538,9,1355061,120088933,Tajikistan_4,Orcadian,36.9987660701619,68.4829627754612,Afghanistan,Asia,0.087654,0.1395845,1e-05,0.223519,0.0342685,1e-05,0.087097,0.4172415,0.0106145
HGDP00897,539,1,1061166,100050789,Altaians_4,Orcadian,44.5991608272525,71.1751618649513,Kazakhstan,Asia,0.0934165,0.2960144999999999,1e-05,0.161713,0.0419089999999999,0.0190325,0.034244,0.340738,0.012923
HGDP00897,539,1,100051668,185344764,Bulgaria_3,Orcadian,44.9679067541536,17.7587486275402,Bosnia and Herzegovina,Europe,0.045741,0.220813,1e-05,0.258257,0.093994,1e-05,1e-05,0.374429,0.006737
HGDP00897,539,1,185410975,230894365,Tatars_1,Orcadian,55.7661007791539,44.1224113495215,Russian Federation,Europe,0.037581,0.143941,0.029914,0.164176,0.0021,0.130914,0.009284,0.48208,1e-05
HGDP00897,539,2,12589208,50975185,Tunisia_4,Orcadian,32.63857656506802,22.895791456806847,Libya,Africa,0.014117,0.402904,0.050079,0.057259,0.148579,0.055072,0.041216,0.230766,1e-05
HGDP00897,539,2,50976485,103123301,Tatars_3,Orcadian,53.0853456523862,39.928682238967,Russian Federation,Europe,0.066886,0.338823,1e-05,0.262472,0.02585,1e-05,1e-05,0.305929,1e-05
HGDP00897,539,2,103176411,153872845,Finnish_4,Orcadian,60.565567901485,31.377593549699,Russian Federation,Europe,0.140399,0.267223,1e-05,0.232705,0.013341,1e-05,1e-05,0.313375,0.032926
HGDP00897,539,2,153881453,205974111,Bulgaria_4,Orcadian,42.9237427253191,23.7547982035808,Bulgaria,Europe,1e-05,0.375218,1e-05,0.231552,0.061884,0.05403,1e-05,0.277276,1e-05
HGDP00897,539,3,3846526,46150400,Iberian_1,Orcadian,36.78390493422522,3.1616988460508253,Algeria,Africa,0.027219,0.050524,0.065232,0.244612,0.034288,0.004649,0.066401,0.48604,0.021035
HGDP00897,539,3,46310921,112066141,Russians_2,Orcadian,56.78387278912294,21.090423618257972,Latvia,Europe,0.015316,0.341562,0.029765,0.129368,0.038933,0.01765,1e-05,0.427386,1e-05
HGDP00897,539,3,112072833,169212367,Chechens_2,Orcadian,43.1067527829302,43.517441814,Russian Federation,Europe,0.174104,0.348673,0.032615,0.23959,1e-05,1e-05,0.022376,0.182611,1e-05
